Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:84054237	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-28	2019-08-26			57.11648	12.2784	335211	6333639	EPSG:4326	135	5. Håsten, Hl	Varberg	Varberg	Halland	Halland	Jonas Örnborg	3	3					Ovaliderad	False	False	False	Tätortsnära ängsmiljöer Varberg	Artportalen	False	False
urn:lsid:artportalen.se:sighting:84054204	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-14	2019-08-26			57.1019	12.24318	333014	6332103	EPSG:4326	145	4. Rantzau, Hl	Varberg	Varberg	Halland	Halland	Jonas Örnborg	13	13					Ovaliderad	False	False	False	Tätortsnära ängsmiljöer Varberg	Artportalen	False	False
urn:lsid:artportalen.se:sighting:66814939	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2017-07-22	2017-07-22			58.69847	17.02345	617256	6508247	EPSG:4326	250	Lötängen banvallen, Srm	Oxelösund	Oxelösund	Södermanland	Södermanland	Lars Pettersson	4	4		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:69710087	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-02-24	2018-02-24			57.74394	14.77437	486568	6400225	EPSG:4326	50	Norra Äng, Sm	Norra Solberga	Nässjö	Jönköping	Småland	Lars-Erik Ivarsson	1	1		imago/adult		på övervintringsplats	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:72561817	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-08-04	2018-08-04			59.60827	13.45453	412785	6608801	EPSG:4326	25	Älvdalsvägen 59, Dejeområdet, Vrm	Nedre Ullerud	Forshaga	Värmland	Värmland	Dan Mangsbo	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:72574135	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-08-02	2018-08-02			59.03305	15.7099	540746	6543949	EPSG:4326	100	Tomsängens naturreservat, Srm	Västra Vingåker	Vingåker	Södermanland	Södermanland	Ulf Swenson, Andreas Garpebring, Arne Pettersson, Kajsa Mellbrand, Linda Strand, Vigge Ulfsson	1	1		imago/adult		vilande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:113623389	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-08-20	2013-08-20			55.49577	13.39592	398663	6151131	EPSG:4326	50	Hunneröds mosse, västra brynet, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620321	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-17	2020-07-17			55.36884	13.44817	401648	6136933	EPSG:4326	50	Beddinge strandhed, öster, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113621722	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-07-14	2013-07-14			55.37307	13.44833	401669	6137403	EPSG:4326	50	Silvervingevägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	5	5		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113623238	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-07-10	2014-07-10			55.49577	13.39592	398663	6151131	EPSG:4326	50	Hunneröds mosse, västra brynet, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620983	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2016-08-22	2016-08-22			55.37032	13.45227	401912	6137092	EPSG:4326	50	Sanddyner O Beddinge strandhed, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113621411	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-08-01	2014-08-01			55.36866	13.44046	401160	6136923	EPSG:4326	50	Domänvägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624186	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-24	2021-07-24			55.49726	13.39465	398587	6151300	EPSG:4326	50	Hunneröds backar, ostslänten, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113623527	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-07-29	2013-07-29			55.49458	13.39782	398780	6150997	EPSG:4326	50	Hunneröds mosse, fuktheden, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	9	9		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113623597	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-07-09	2013-07-09			55.49458	13.39281	398464	6151003	EPSG:4326	50	Frisbjär, norra slänten, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113623461	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-08-07	2013-08-07			55.49458	13.39281	398464	6151003	EPSG:4326	50	Frisbjär, norra slänten, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620323	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-17	2020-07-17			55.36662	13.4417	401233	6136695	EPSG:4326	50	Beddinge strandhed, väster-centralt, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620651	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-08-16	2018-08-16			55.37198	13.45104	401838	6137278	EPSG:4326	50	Ollonborrevägen/Östermarksvägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113621898	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-07-16	2018-07-16			55.49601	13.3942	398555	6151161	EPSG:4326	50	Hunneröds mosse, västra betesmarken, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	4	4		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113623095	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-08-06	2014-08-06			55.49637	13.39142	398380	6151205	EPSG:4326	50	Hunneröds backar, sydslänten, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	5	5		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113621355	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-08-21	2014-08-21			55.37307	13.44833	401669	6137403	EPSG:4326	50	Silvervingevägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624452	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-15	2020-08-15			55.49637	13.39142	398380	6151205	EPSG:4326	50	Hunneröds backar, sydslänten, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113626245	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2016-05-10	2016-05-10			55.48423	13.40944	399488	6149828	EPSG:4326	50	Killerödsvägen, 400 m S Dalstorp, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113449600	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-07-16	2011-07-16			55.36662	13.4417	401233	6136695	EPSG:4326	50	Beddinge strandhed, väster-centralt, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113453354	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2012-08-04	2012-08-04			55.37198	13.45104	401838	6137278	EPSG:4326	50	Ollonborrevägen/Östermarksvägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	12	12		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113452264	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2012-07-20	2012-07-20			55.36714	13.43866	401042	6136758	EPSG:4326	50	Manetvägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113487682	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2012-08-05	2012-08-05			55.49727	13.39743	398762	6151296	EPSG:4326	50	Hunneröds mosse, norra betesmarken, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620534	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-19	2019-07-19			55.36823	13.44593	401505	6136868	EPSG:4326	50	Beddinge strandhed, öster-centralt, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113623594	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-07-09	2013-07-09			55.49737	13.39208	398425	6151315	EPSG:4326	50	Hunneröds backar, norr, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	6	6		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620537	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-19	2019-07-19			55.36714	13.43866	401042	6136758	EPSG:4326	50	Manetvägen, Beddingstrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:110772103	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-14	2019-07-14			56.60486	16.50496	592386	6274415	EPSG:4326	50	Kalkstad, Öl	Torslunda	Mörbylånga	Kalmar	Öland	Staffan Nilsson	1	1	ex.	imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:110772245	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-18	2019-07-18			56.83639	15.91437	555789	6299546	EPSG:4326	50	Ravelsbygd, Sm	Madesjö	Nybro	Kalmar	Småland	Staffan Nilsson	2	2	ex.	imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:101803331	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-25	2021-07-25	14:30	14:30	57.68383	11.94493	317866	6397616	EPSG:4326	50	Stora Dammens pöl, Slottsskogen, Göteborg, Vg	Göteborg	Göteborg	Västra Götaland	Västergötland	Conny Palm, Bengt Adamsson	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88031772	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-09-15	2020-09-15	13:40	16:00	56.66104	14.17858	449648	6279957	EPSG:4326	750	Höö, Stenbrohult sn, Sm	Stenbrohult	Älmhult	Kronoberg	Småland	Sven G Nilsson	12	12		imago/adult		parning/parningsceremonier	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78000609	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-05-25	2019-05-25	12:30	12:30	58.40676	12.04386	327285	6477795	EPSG:4326	50	Holmen Lane Ryr, Boh	Lane-Ryr	Uddevalla	Västra Götaland	Bohuslän	Hans Petersson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:73272229	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-09-25	2018-09-25	13:30	14:00	59.85445	17.54788	642715	6637946	EPSG:4326	25	Brandfältet S om Herrhagentippen, Upl	Läby	Uppsala	Uppsala	Uppland	Owe Rosengren, Patrick Fritzson, Niklas Hjort	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:73287623	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-05-09	2018-05-09			55.72849	13.15527	384150	6177403	EPSG:4326	1	Uteförskolan Vinden, Sk	Norra Nöbbelöv	Lund	Skåne	Skåne	Maria Lindeberg	1	1					Ovaliderad	False	False	False	Dagfjärilar runt knuten	Artportalen	False	False
urn:lsid:artportalen.se:sighting:89181319	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-30	2019-06-30	10:20	12:30	59.8572	17.57224	644068	6638306	EPSG:4326	50	Berthåga kyrkogård, segment 8, Upl	Uppsala	Uppsala	Uppsala	Uppland	Johanna Eide Ekman, Stefan Ekman	1	1	ex.	imago/adult			Ovaliderad	False	False	False	Dagfjärilar på Berthåga kyrkogård	Artportalen	False	False
urn:lsid:artportalen.se:sighting:89181190	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-02	2019-08-02	13:05	15:00	59.85623	17.57871	644434	6638211	EPSG:4326	74	Berthåga kyrkogård, segment 5, Upl	Uppsala	Uppsala	Uppsala	Uppland	Johanna Eide Ekman, Stefan Ekman	10	10	ex.	imago/adult			Ovaliderad	False	False	False	Dagfjärilar på Berthåga kyrkogård	Artportalen	False	False
urn:lsid:artportalen.se:sighting:89772645	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-08-19	2018-08-19			59.85486	17.55743	643248	6638012	EPSG:4326	10	Herrhagen i Uppsala, Upl	Läby	Uppsala	Uppsala	Uppland	Gillis Aronsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88785449	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-07	2020-08-07	11:05	11:05	57.48983	14.38543	463158	6372080	EPSG:4326	10	Långserums fritidsgård, Sm	Svenarum	Vaggeryd	Jönköping	Småland	Jakob Ämterlind	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88367394	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-13	2020-08-13			63.06964	15.04588	502319	6993349	EPSG:4326	959	Vägen mellan Djuptjärnen och Lill-Hundsjön, Djuptjärnen, Brunflo, Jmt	Brunflo	Östersund	Jämtland	Jämtland	Karl-Erik Söderqvist	1	1	ex.			födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88354271	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-10-04	2020-10-04			57.74559	16.70443	601455	6401662	EPSG:4326	10	Ryttartorpet, Gränsö, Sm	Loftahammar	Västervik	Kalmar	Småland	Michael Söderström	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:89812104	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-02	2019-08-02			59.85976	16.04962	558792	6636259	EPSG:4326	10	Storgärde, Virsbo, Ramnäs sn, Vstm	Ramnäs	Surahammar	Västmanland	Västmanland	Sören Larsson	12	12		imago/adult		friflygande	Ovaliderad	False	False	False	Tätortsnära natur, Surahammars kommun	Artportalen	False	False
urn:lsid:artportalen.se:sighting:86231810	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-06-13	2020-06-13			58.35815	14.68683	481674	6468628	EPSG:4326	100	Ombergsliden, Ög	Väversunda	Vadstena	Östergötland	Östergötland	Claud Youssif, Kjell Carlsson	1	1		imago/adult		vilande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:85802055	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-05-26	2020-05-26	18:25	18:45	57.63879	11.91936	316114	6392674	EPSG:4326	125	Krokegårdsfältet, Välen, Göteborg, Vg	Askim	Göteborg	Västra Götaland	Västergötland	Uno Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:92445924	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-04-15	2021-04-15			55.46717	14.19789	449289	6147072	EPSG:4326	58	Isbjärsvägen, Bortby, Simrishamn, Sk	Borrby	Simrishamn	Skåne	Skåne	Mats Cornmark	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95363962	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-08	2021-08-08	11:00	11:05	55.92483	13.67124	416970	6198511	EPSG:4326	100	Prästabonnens Gård, Sk	Södra Rörum	Hörby	Skåne	Skåne	Suzanne Schlyter	4	4					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95450364	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-12	2021-08-12	05:25	21:00	58.09394	11.33052	283734	6445051	EPSG:4326	250	Måseskär, Boh	Käringön	Orust	Västra Götaland	Bohuslän	Thomas Liebig				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95388771	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-09	2021-08-09			57.20938	16.0263	561994	6341160	EPSG:4326	100	Nybovägen 3, Sm	Högsby	Högsby	Kalmar	Småland	Bill Andersson	1	1	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95308494	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-02	2021-08-02	13:58	13:58	58.06102	11.86487	315041	6439800	EPSG:4326	10	Mandelblomsvägen, Boh	Norum	Stenungsund	Västra Götaland	Bohuslän	Magnus Larsson	5	5					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:94862980	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-13	2021-07-13	11:50	11:50	57.92745	16.32788	578645	6421406	EPSG:4326	200	Rumma, Sm	Gamleby	Västervik	Kalmar	Småland	Magnus Larsson, Kerstin Larsson, Karin Lind, Jonas Lind	2	2				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:94827508	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-11	2021-07-11	17:40	17:40	57.9189	16.78124	605518	6421071	EPSG:4326	300	Hulöhamn, Sm	Loftahammar	Västervik	Kalmar	Småland	Magnus Larsson, Kerstin Larsson, Karin Lind, Jonas Lind	1	1				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:94973079	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-19	2021-07-19	14:17	14:53	59.54143	16.66798	594314	6601527	EPSG:4326	75	Dyuddens sydspets tomt, Vstm	Irsta	Västerås	Västmanland	Västmanland	Bengt Stridh	1	1	ex.	imago/adult		födosökande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:95295267	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-05	2021-08-05			57.33911	16.51195	591006	6356146	EPSG:4326	1000	Virkvarnområdet, Sm	Misterhult	Oskarshamn	Kalmar	Småland	Christer Håkansson				imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95280068	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-04	2021-08-04			59.44099	17.89826	664344	6592739	EPSG:4326	5	Väsby Gård, Floras trädgård, Upl	Sollentuna	Sollentuna	Stockholm	Uppland	Göran Frisk				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95287155	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-24	2021-07-24	11:00	11:00	61.09523	14.61765	479382	6773455	EPSG:4326	500	Hargsåker, Dlr	Orsa	Orsa	Dalarna	Dalarna	Lars Bruks				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:94924625	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-17	2021-07-17	12:39	12:39	63.30796	18.7951	690121	7025530	EPSG:4326	127	Kombiterminal,Örnsköldsvik, Ång	Arnäs	Örnsköldsvik	Västernorrland	Ångermanland	Tommy Magnusson	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95060761	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-24	2021-07-24			59.31984	18.44973	696297	6580752	EPSG:4326	34	Rogestavägen, Mörtnäs, Upl	Gustavsberg	Värmdö	Stockholm	Uppland	Mårten Nilsson				imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:94978639	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-15	2021-07-15			59.43732	14.69128	482489	6588790	EPSG:4326	200	Sandgärdet Karsdal, Vrm	Karlskoga	Karlskoga	Örebro	Värmland	Emil Pagstedt Andersson, Hans Ljungkvist							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95099557	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-26	2021-07-26	09:30	12:40	57.63024	11.90652	315304	6391757	EPSG:4326	100	Mudderfältet, Välen, Välen, Göteborg, Vg	Göteborg	Göteborg	Västra Götaland	Västergötland	Hans Börjesson						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:94704912	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-05	2021-07-05			56.19359	15.3165	519641	6227671	EPSG:4326	500	Ronneby Horse Center, Gärestad, Bl	Ronneby	Ronneby	Blekinge	Blekinge	Robert Johannesson	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:94788737	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-10	2021-07-10			58.95742	16.292	574317	6536028	EPSG:4326	25	Forssjö Måsvägen 26, Srm	Stora Malm	Katrineholm	Södermanland	Södermanland	Bo Karlsson	1	1	ex.	imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:94785792	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-09	2021-07-09			59.21485	18.06321	674851	6567993	EPSG:4326	50	Stora Orlångsjö, Ågesta, Srm	Huddinge	Huddinge	Stockholm	Södermanland	Magnus Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
